id,title,description,municipality,link,image_link,additional_image_link,availability,availability_date,cost_of_goods_sold,google_product_category,product_type,sale_link,age_group,venue_name
5f3bd525-c9b6-4337-a0cc-82df65d5df4d,SINFÓNICA DE GALICIA - 25/04/25 - J.L. GÓMEZ / P. FLORES,"<p class=""western""><em>&nbsp;Se requerirá acreditación de
las entradas adquiridas con descuento.&nbsp;&nbsp;</em></p><p class=""western""><!--StartFragment--><strong>NANI GARCÍA</strong><br>Ekphrasis [Estreno - Xacobeo 21-22]<br><strong>ROBERTO SIERRA</strong><br>Salseando<br><strong>DANIEL FREIBERG</strong><br>Historias de flores y tango<br><strong>LEONARD BERNSTEIN</strong><br>West Side Story: Danzas sinfónicas<br><br>PACHO FLORES, <em>trompeta</em><br>JOSÉ LUIS GÓMEZ, <em>director</em><!--EndFragment--><em><br></em></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agea5f-sinfonica-de-galicia-252f042f25-jl-gomez-2f-p-flores,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/5f3bd525-c9b6-4337-a0cc-82df65d5df4d/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/5f3bd525-c9b6-4337-a0cc-82df65d5df4d/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGEA5F/,,Palacio de la Ópera
203140bc-0709-4038-a7ec-26a1a8880cea,"Miki Dkai ""Sois maravillosos""","<p><strong>Duración</strong>&nbsp;- 75 minutos</p><p><strong>Recomendado mayores de 12 años</strong></p><p>¡Adéntrate al divertido mundo de&nbsp;Miki Dkai!</p><div><p>En esta refrescante comedia,&nbsp;Miki&nbsp;nos abre las puertas de su hogar y nos sumerge en su día a día junto a su esposa,&nbsp;""<em>La Pilar</em>"", y sus encantadoras hijas. Prepárate para descubrir la rutina de un padre rodeado de cuatro mujeres, todo con un toque de humor irresistible. Desde lidiar con un solo baño hasta compartir un solo coche y enfrentarse a épicas aventuras familiares,&nbsp;Miki&nbsp;nos enseñará cómo lo simple puede convertirse en una odisea en un abrir y cerrar de ojos. Sin embargo, al final del día, nos recordará que la familia es el tesoro más preciado de todos.</p><p>Con una trayectoria que incluye exitosas presentaciones en TVE,&nbsp;<em>Comedy Central</em> y el <em>Club de la Comedia</em>,&nbsp;Miki Dkai&nbsp;nos ofrece este monólogo cómico con un toque andaluz que promete arrancar carcajadas al público. Únete a nosotros y prepárate para pasar un rato sumamente divertido en su compañía. ¡No te lo puedes perder!</p><p>Ven&nbsp;a partirte de risa con el espectáculo de comedia <em>""Sois Maravillosos""</em>&nbsp;con&nbsp;Miki Dkai.</p></div>",Cangas,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afyhvb-miki-dkai-22sois-maravillosos22,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/203140bc-0709-4038-a7ec-26a1a8880cea/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/203140bc-0709-4038-a7ec-26a1a8880cea/product_page/public,in_stock,,10.6,Humor,event,https://pago.ataquilla.com/#/event/X3AFYHVB/,kids,Auditorio de Cangas
693dfd69-bc2e-46b0-b14f-8edb7f78c9c3,SINFÓNICA DE GALICIA - 14/03/25 - JOSÉ TRIGUEROS,"<p><!--StartFragment--><em>Se requerirá acreditación de
las entradas adquiridas con descuento.&nbsp;&nbsp;</em></p><p><strong>Programa a determinar</strong><br>GANADORES CONCURSO DE SOLISTAS CSMC<br>JOSÉ TRIGUEROS, <em>director</em><!--EndFragment--><br></p>",A Coruña,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3age6ak-sinfonica-de-galicia-142f032f25-jose-trigueros,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/693dfd69-bc2e-46b0-b14f-8edb7f78c9c3/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/693dfd69-bc2e-46b0-b14f-8edb7f78c9c3/product_page/public,in_stock,,14.25,Clásica,event,https://pago.ataquilla.com/#/event/X3AGE6AK/,,Palacio de la Ópera
6b6f6231-1734-439f-bdc8-9b2e7717a9ca,MOSTRA DE TEATRO DE CANGAS 2024 - EL CASTILLO DE LINDABRIDIS,"Compañía: Nao d'amores<br style="""">Procedencia: Castilla-León<br style="""">Dirección: Ana Zamora<br style="""">Autoría: Calderón de la Barca<br style="""">Destinado a: Público adulto<br style="""">Estreno: Estreno en Galicia<br style="""">Presentación: 2024<br style=""""><p style=""""><span style=""font-weight: normal;"">Duración: 80'</span></p><p style=""""><span style=""font-weight: normal;""><br></span></p><p style=""""><span style=""font-weight: normal;"">LA COMPAÑÍA</span></p><p style=""""><span style=""font-weight: normal;"">En 2001 nace Nao d'amores como un colectivo de profesionales del teatro clásico, el títere y la música antigua, que bajo la dirección de Ana Zamora, viene desarrollando una continua labor de investigación y formación para la puesta en escena de teatro medieval y renacentista. En septiembre de 2023, Ana Zamora recibe el Premio Nacional de Teatro del Ministerio de Cultura de España, por su recuperación del patrimonio teatral español.</span></p><p style=""""><span style=""font-weight: normal;""><br></span></p><p style=""""><span style=""font-weight: normal;"">SINOPSIS</span></p><p style=""""><span style=""font-weight: normal;"">El castillo de Lindabridis es una comedia novelesco-caballeresca de gran artificio (elaborado lenguaje poético, música, danza, seres fantásticos, disfraces...), construida sobre una trama propia de las comedias de capa y espada. En esta pieza, Calderón adapta la temática caballeresca a su propio contexto teatral y crea un juego palaciego con aires carnavalescos en el que el Barroco se descubre a través de una Edad Media soñada por el Renacimiento.</span></p><p style=""""><span style=""font-weight: normal;"">La princesa Lindabridis, para heredar el trono de Tartaria, deberá casarse con un caballero que vence a su hermana Meridian en un torneo. Para ello, en busca del marido que mejor se adapte a sus necesidades, viaja alrededor del mundo en un castillo volador.</span></p><p style=""""><span style=""font-weight: normal;""><br></span></p><p style=""""><span style=""font-weight: normal;"">FICHA ARTÍSTICA</span></p><p style=""""><span style=""font-weight: normal;"">Versión y dirección: Ana Zamora<br>Artistas:<br>- Miguel Ángel Amor<br>- Mikel Aróstegui<br>- Alfonso Barreño<br>- Alba Fresno<br>- Inés González<br>- Paula Iwasaki<br>- Alejandro Pau<br>- Isabel Zamora<br>Asesor de verso: Vicente Fuentes / Fuentes de la Voz<br>Arreglos y dirección musical: Miguel Ángel López / María Alejandra Saturno<br>Vestuario: Deborah Macías (AAPEE)<br>Escenografía: David Faraco / Cecilia Molano<br>Iluminación: Miguel Ángel Camacho<br>Coreografía: Javier García Ávila<br>Trabajo de objetos: David Faraco<br>Asesor de movimiento: Fabio Mangolini<br>Asesor de danza barroca: Jaime Puente<br>Asesor de Armas: José Luis Massó (AAPEE)<br>Asistente de dirección: Álvaro Nogales<br>Ayudante de escenografía: Almudena Bautista<br>Asistente de vestuario: Victoria Carro<br>Escenografía: Púrpura Servicios Creativos<br>Realización de vestuario: Maribel Rodríguez / Ángeles Marín<br>Realización de utillería: Miguel Ángel Infante / Paco Cuero<br>Pintura escenográfica: Nuria Obispo<br>Prensa: Josi Cortés<br>Técnico maquinista: Juan Manuel Román<br>Dirección técnica: Fernando Herranz</span></p>",Cangas,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3ag1yq8-mostra-de-teatro-de-cangas-2024-el-castillo-de-lindabridis,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/6b6f6231-1734-439f-bdc8-9b2e7717a9ca/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/6b6f6231-1734-439f-bdc8-9b2e7717a9ca/product_page/public,in_stock,,10,Teatro,event,https://pago.ataquilla.com/#/event/X3AG1YQ8/,,Auditorio de Cangas
ce4c3939-63d1-404b-84bd-7b823b4e015d,"El circo de Rody Aragón ""Vuelve a soñar"" - Evolution Circus Santander","<p style=""margin-bottom: 10px; padding-bottom: 20px;"">“VUELVE A SOÑAR"" Un televisor nos muestra una vieja reposición de los payasos de la tele. Rody Aragón la ve con nostalgia. Un payaso se acerca a él, cree que los niños deben seguir sonriendo con los valores e inocencia que siempre nos inculcaron.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">¿Aceptará Rody el desafío de crear la función más moderna, el show más apasionante, la magia que envuelva nuevamente a las familias en una tarde llena de felicidad?</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Por la pista irán desfilando, malabaristas, acróbatas, equilibristas, números aéreos... Todos ellos acompañarán a Rody en su nueva misión; preservar el legado que cautivó a generaciones bajo el embrujo de una carpa.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Acércate a ver con el corazón el Nuevo Circo de Rody Aragón. Un espectáculo para los niños de ayer y de hoy.</p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afj75h-el-circo-de-rody-aragon-22vuelve-a-sonar22-evolution-circus-santander,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/ce4c3939-63d1-404b-84bd-7b823b4e015d/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/ce4c3939-63d1-404b-84bd-7b823b4e015d/product_page/public,in_stock,,0,Infantil,event,https://pago.ataquilla.com/#/event/X3AFJ75H/,,Instalado junto estadio El Sardinero
ce4c3939-63d1-404b-84bd-7b823b4e015d,"El circo de Rody Aragón ""Vuelve a soñar"" - Evolution Circus Santander","<p style=""margin-bottom: 10px; padding-bottom: 20px;"">“VUELVE A SOÑAR"" Un televisor nos muestra una vieja reposición de los payasos de la tele. Rody Aragón la ve con nostalgia. Un payaso se acerca a él, cree que los niños deben seguir sonriendo con los valores e inocencia que siempre nos inculcaron.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">¿Aceptará Rody el desafío de crear la función más moderna, el show más apasionante, la magia que envuelva nuevamente a las familias en una tarde llena de felicidad?</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Por la pista irán desfilando, malabaristas, acróbatas, equilibristas, números aéreos... Todos ellos acompañarán a Rody en su nueva misión; preservar el legado que cautivó a generaciones bajo el embrujo de una carpa.</p><p style=""margin-bottom: 10px; padding-bottom: 20px;"">Acércate a ver con el corazón el Nuevo Circo de Rody Aragón. Un espectáculo para los niños de ayer y de hoy.</p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afj75h-el-circo-de-rody-aragon-22vuelve-a-sonar22-evolution-circus-santander,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/ce4c3939-63d1-404b-84bd-7b823b4e015d/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/ce4c3939-63d1-404b-84bd-7b823b4e015d/product_page/public,in_stock,,0,Circo,event,https://pago.ataquilla.com/#/event/X3AFJ75H/,,Instalado junto estadio El Sardinero
a4cb2064-18db-4558-bd39-8fa6c163cc50,FITO 2024 - “Quero colapsar ao teu lado” CIA LA RUEDA,"<p lang=""pt-PT"" align=""left"">&nbsp;¿Cómo
nos relacionamos desde lo individual y desde lo colectivo para vivir
lo que está por venir o alejar la amenaza? ¿Cuál es el camino para
activar y reactivar nuevas formas de reconstrucción y reparación?</p><p lang=""pt-PT"" align=""left"">
“Quiero
desplomarme junto a ti” es un intento de poner luz donde apenas la
hay. Una apuesta conciliadora y realista por el futuro del planeta y
de la humanidad. Un espacio de encuentro entre seres sensibles. Un
movimiento vital. Una necesidad</p><p lang=""pt-PT"" align=""left"">&nbsp;<em>-
Los niños menores de 6 años deberán ocupar: Butaca de patio o
platea.</em></p><p lang=""pt-PT"" align=""left""><em>
-
Los niños de 6 a 10 años deberán ocupar: Butaca de Patio, Platea o
1º Piso.</em></p><p lang=""pt-PT"" align=""left""><em>Solo
se permite el acceso a animales guía.</em></p>",Ourense,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agmmsz-fito-2024-22quero-colapsar-ao-teu-lado22-cia-la-rueda,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/a4cb2064-18db-4558-bd39-8fa6c163cc50/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/a4cb2064-18db-4558-bd39-8fa6c163cc50/product_page/public,in_stock,,5,Teatro,event,https://pago.ataquilla.com/#/event/X3AGMMSZ/,,Teatro Principal de Ourense
dbaeb661-6c15-4c7a-bd36-aad1c975c6d0,Ballet Clásico Internacional. El Lago de los Cisnes,"<p>El Lago de los Cisnes, la joya del ballet clásico universal, nos sumerge en un fascinante relato sobre el eterno conflicto entre el bien y el mal. Después de celebrar su vigesimoprimer cumpleaños, el Príncipe Sigfrido se adentra en un bosque donde conoce a Odette, una princesa cisne hechizada por el malévolo Rothbart. Sigfrido le promete amor incondicional, pero cae en un cruel engaño y termina jurando su amor al Cisne Negro. Tras reconocer su fatal error, regresa al bosque en busca de su amada.<br>Video El Lago de los Cisnes:&nbsp;</p><iframe width=""400"" height=""345"" src=""https://www.youtube.com/embed/K5cLm9cKItc"" frameborder=""0"" allowfullscreen=""""></iframe><p>El&nbsp;Ballet Clásico Internacional&nbsp;es una propuesta artística de Tatiana Solovieva Producciones, que lleva 30 años compartiendo los mejores espectáculos con España, respetando y honrando la hermosa tradición del ballet clásico. Sus producciones han sido ampliamente reconocidas por su calidad, con tres galardones al Mejor Espectáculo de Danza del Teatro de Rojas de Toledo (2013, 2015 y 2018) y el Premio al Mejor Espectáculo de Danza de Vigo en 2008, ambos elegidos por votación popular. Con una&nbsp;impresionante escenografía&nbsp;de Evgeny Gurenko y bailarines de renombre mundial, el&nbsp;Ballet Clásico&nbsp;Internacional&nbsp;nos ofrece la delicadeza de&nbsp;El Lago de los Cisnes, el fantástico cuento navideño de&nbsp;El Cascanueces&nbsp;y la dulce&nbsp;Bella Durmiente, con la maravillosa música de&nbsp;P. Tchaikovsky&nbsp;y también la frágil&nbsp;Giselle, con la música de A. Adam.<br>Los bailarines tienen&nbsp;impecables trayectorias artísticas reconocidas en todo el mundo. Han sabido emocionar a los públicos de todos los continentes, desde China hasta Estados Unidos, pasando por Rusia, Ucrania, Moldavia, Hungría, Austria, Australia, Nueva Zelanda, Chipre, Francia, España...<br>Este espectáculo está producido en colaboración con European Classical Ballet (Royal Czech Ballet) y Ballet de Milán (Italia).</p>",Pontevedra,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3ag5b8q-ballet-clasico-internacional-el-lago-de-los-cisnes,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/dbaeb661-6c15-4c7a-bd36-aad1c975c6d0/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/dbaeb661-6c15-4c7a-bd36-aad1c975c6d0/product_page/public,in_stock,,31.32,Danza,event,https://pago.ataquilla.com/#/event/X3AG5B8Q/,,Auditorio Sede Afundación Pontevedra
e8839f45-fa29-4a15-b7bf-49202b1a3116,TODO NUNHA NOITE,"<span style=""color: rgb(0, 0, 0); font-family: &quot;Lucida Grande&quot;, Helvetica, Arial, sans-serif; font-size: 12px;"">Manquiña y Sabela Hermida llegan a Viveiro con una divertida tragicomedia.</span>",Viveiro,https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3afpcj8-todo-nunha-noite,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/e8839f45-fa29-4a15-b7bf-49202b1a3116/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/e8839f45-fa29-4a15-b7bf-49202b1a3116/product_page/public,in_stock,,0,Teatro,event,https://pago.ataquilla.com/#/event/X3AFPCJ8/,,Teatro Pastor Díaz
8fa6ec67-86aa-49b4-aa1a-10a29320a055,33 FIOT CARBALLO - RÚA DO CONTOS. MIKI DKAI – Sois maravillosos. D.O. Cádiz,"<p><!--StartFragment--><span class=""Y2IQFc"" lang=""es"">¿Te imaginas cómo es la rutina de un padre rodeado de cuatro mujeres? Cómo sobrevivir con un solo baño, un coche, viajes en familia... Todo lo sencillo, se vuelve complicado, pero al final, con humor, la familia es lo más importante.
</span></p><p><span class=""Y2IQFc"" lang=""es"">El humorista gaditano Miki Dkai presenta por primera vez en Galicia su nuevo espectáculo, una comedia fresca y divertida en la que abre las puertas de su casa, su día a día con su mujer (""la Pilar"") y las chicas. .. .para que lo pasemos genial. ¿Estás listo?
</span></p><p><span class=""Y2IQFc"" lang=""es"">Desde sus inicios en el mundo de la comedia en 2010 ha participado en numerosos programas de televisión y recibido miles de aplausos en las salas. Actualmente también se encuentra de gira con Las Noches del Club de la Comedia.
</span></p><p><span class=""Y2IQFc"" lang=""es"">70 minutos PÚBLICO ADULTO</span><!--EndFragment--><br></p>","",https://entradas.ataquilla.com/es/ventaentradas/category/venue/x3agfhrj-33-fiot-carballo-rua-do-contos-miki-dkai-sois-maravillosos-do-cadiz,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/8fa6ec67-86aa-49b4-aa1a-10a29320a055/listings/public,https://imagedelivery.net/tZoSJr8WmDEGOWRr6KGn0Q/ataquillacms/product/8fa6ec67-86aa-49b4-aa1a-10a29320a055/product_page/public,in_stock,,11,Teatro,event,https://pago.ataquilla.com/#/event/X3AGFHRJ/,,Mercado Municipal de Carballo
